Time|Position_1|Position_2|Position_3|Position_4|Position_5|Position_6|Velocity_1|Velocity_2|Velocity_3|Velocity_4|Velocity_5|Velocity_6|Acceleration_1|Acceleration_2|Acceleration_3|Acceleration_4|Acceleration_5|Acceleration_6
21.831 sec|-0.890192966267798|0.941502175317962|0.245997145794396|1.08420547325582|1.06427560496309|0|0.000936782998550452|0.0121781789811559|-0.0206092259681099|-0.0262299239594126|0.00468391499275225|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.851 sec|-0.89017537695123|0.941730836433347|0.245610180829898|1.08371297239191|1.06436355154593|0|0.000819685123731641|0.0106559066085113|-0.0180330727220961|-0.0229511834644859|0.0040984256186582|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.871 sec|-0.890160132876871|0.941929009400014|0.245274811194|1.08328613830986|1.06443977191772|0|0.000702587248912835|0.00913363423586684|-0.0154569194760824|-0.0196724429695594|0.00351293624456417|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.891 sec|-0.890147234044722|0.942096694217963|0.244991036886702|1.08292497100966|1.06450426607847|0|0.000585489374094032|0.00761136186322241|-0.0128807662300687|-0.0163937024746329|0.00292744687047015|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.911 sec|-0.890136680454781|0.942233890887194|0.244758857908004|1.08262947049132|1.06455703402818|0|0.000468391499275226|0.00608908949057793|-0.010304612984055|-0.0131149619797063|0.00234195749637613|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.931 sec|-0.890128472107049|0.942340599407707|0.244578274257905|1.08239963675483|1.06459807576684|0|0.000351293624456415|0.0045668171179334|-0.00772845973804115|-0.00983622148477961|0.00175646812228207|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.951 sec|-0.890122609001526|0.942416819779502|0.244449285936405|1.08223546980019|1.06462739129445|0|0.00023419574963761|0.00304454474528892|-0.00515230649202744|-0.00655748098985307|0.00117097874818805|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.971 sec|-0.890119091138213|0.942462552002579|0.244371892943506|1.08213696962741|1.06464498061102|0|0.000117097874818807|0.00152227237264449|-0.00257615324601376|-0.00327874049492657|0.000585489374094035|0|-0.00584669346049482|-0.0760070149864325|0.128627256130886|0.163707416893855|-0.029233467302474|0
21.991 sec|-0.890117918517108|0.942477796076938|0.244346095279206|1.08210413623648|1.06465084371654|0|0|0|0|0|0|0|0|0|0|0|0|0
22.011 sec|-0.890110882790481|0.942468415108102|0.244327333341534|1.08210179099428|1.06464380798991|0|0.000702587248912838|-0.00093678299855045|-0.0018735659971009|-0.000234195749637613|-0.000702587248912837|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.031 sec|-0.890089775610599|0.942440272201593|0.244271047528516|1.08209475526765|1.06462270081003|0|0.00140517449782568|-0.0018735659971009|-0.0037471319942018|-0.000468391499275226|-0.00140517449782567|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.051 sec|-0.890054596977463|0.942393367357411|0.244177237840153|1.0820830290566|1.0645875221769|0|0.00210776174673851|-0.00281034899565135|-0.0056206979913027|-0.000702587248912838|-0.00210776174673851|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.071 sec|-0.890005346891072|0.942327700575557|0.244045904276444|1.08206661236114|1.06453827209051|0|0.00281034899565135|-0.0037471319942018|-0.0074942639884036|-0.000936782998550451|-0.00281034899565135|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.091 sec|-0.889942025351427|0.94224327185603|0.243877046837391|1.08204550518126|1.06447495055086|0|0.00351293624456419|-0.00468391499275225|-0.0093678299855045|-0.00117097874818806|-0.00351293624456418|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.111 sec|-0.889864632358528|0.942140081198831|0.243670665522992|1.08201970751696|1.06439755755796|0|0.00421552349347703|-0.0056206979913027|-0.0112413959826054|-0.00140517449782568|-0.00421552349347702|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.131 sec|-0.889773167912374|0.942018128603959|0.243426760333248|1.08198921936824|1.06430609311181|0|0.00491811074238986|-0.00655748098985315|-0.0131149619797063|-0.00163937024746329|-0.00491811074238986|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.151 sec|-0.889667632012966|0.941877414071414|0.243145331268159|1.0819540407351|1.0642005572124|0|0.0056206979913027|-0.0074942639884036|-0.0149885279768072|-0.0018735659971009|-0.00562069799130269|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.171 sec|-0.889548024660303|0.941717937601197|0.242826378327725|1.08191417161755|1.06408094985974|0|0.00632328524021554|-0.00843104698695405|-0.0168620939739081|-0.00210776174673851|-0.00632328524021553|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.191 sec|-0.889414345854385|0.941539699193308|0.242469901511945|1.08186961201558|1.06394727105382|0|0.00702587248912838|-0.0093678299855045|-0.018735659971009|-0.00234195749637613|-0.00702587248912837|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.211 sec|-0.889266595595213|0.941342698847745|0.242075900820821|1.08182036192919|1.06379952079465|0|0.00772845973804122|-0.0103046129840549|-0.0206092259681099|-0.00257615324601374|-0.00772845973804121|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.231 sec|-0.889104773882787|0.94112693656451|0.241644376254351|1.08176642135838|1.06363769908222|0|0.00843104698695405|-0.0112413959826054|-0.0224827919652108|-0.00281034899565135|-0.00843104698695404|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.251 sec|-0.888928880717107|0.940892412343603|0.241175327812535|1.08170779030315|1.06346180591654|0|0.00913363423586689|-0.0121781789811558|-0.0243563579623117|-0.00304454474528897|-0.00913363423586688|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.271 sec|-0.888738916098171|0.940639126185022|0.240668755495375|1.08164446876351|1.0632718412976|0|0.00983622148477973|-0.0131149619797063|-0.0262299239594126|-0.00327874049492658|-0.00983622148477972|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.291 sec|-0.888534880025982|0.94036707808877|0.240124659302869|1.08157645673944|1.06306780522541|0|0.0105388087336926|-0.0140517449782567|-0.0281034899565135|-0.00351293624456419|-0.0105388087336926|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.311 sec|-0.888316772500538|0.940076268054844|0.239543039235019|1.08150375423096|1.06284969769997|0|0.0112413959826054|-0.0149885279768072|-0.0299770559536144|-0.0037471319942018|-0.0112413959826054|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.331 sec|-0.888084593521839|0.939766696083246|0.238923895291823|1.08142636123806|1.06261751872127|0|0.0119439832315182|-0.0159253109753576|-0.0318506219507153|-0.00398132774383942|-0.0119439832315182|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
